City,Date,Card Type,Exp Type,Gender,Amount,Cluster_KMeans,Cluster_HCA
"Hyderabad, India",2014-02-17,Gold,Bills,F,287938,0,0
"Surat, India",2014-07-05,Silver,Bills,M,79634,3,2
"Kanpur, India",2014-02-27,Platinum,Fuel,M,200885,2,2
"Jaipur, India",2013-10-19,Platinum,Entertainment,F,127370,1,1
"Pune, India",2015-03-02,Signature,Bills,M,256459,2,3
"Pune, India",2014-10-13,Silver,Grocery,F,86815,1,1
"Kolkata, India",2015-01-20,Gold,Fuel,F,195958,0,0
"Jaipur, India",2014-11-22,Platinum,Fuel,F,162961,1,1
"Pune, India",2015-05-06,Gold,Fuel,F,211610,0,0
"Surat, India",2014-11-28,Gold,Bills,M,12037,3,2
"Jaipur, India",2015-03-22,Gold,Entertainment,F,181137,0,0
"Kanpur, India",2013-10-07,Platinum,Food,F,47482,1,1
"Hyderabad, India",2015-01-20,Silver,Bills,F,201657,0,0
"Kanpur, India",2014-03-19,Silver,Entertainment,F,210460,0,1
"Pune, India",2014-10-27,Gold,Entertainment,M,266549,3,2
"Kanpur, India",2014-04-04,Gold,Grocery,F,158961,0,1
"Chennai, India",2015-04-02,Platinum,Entertainment,M,92535,2,3
"Chennai, India",2015-03-17,Silver,Bills,M,184571,2,3
"Kanpur, India",2015-03-02,Platinum,Grocery,F,137330,0,0
"Jaipur, India",2015-05-26,Platinum,Entertainment,F,177359,0,0
"Hyderabad, India",2014-05-23,Platinum,Bills,F,180310,0,0
"Pune, India",2014-01-01,Gold,Entertainment,M,182054,2,3
"Lucknow, India",2014-11-19,Silver,Food,F,220690,1,1
"Lucknow, India",2015-01-22,Signature,Bills,F,43092,0,0
"Hyderabad, India",2014-02-02,Signature,Grocery,M,262828,2,2
"Kolkata, India",2015-01-03,Signature,Entertainment,M,194860,2,3
"Chennai, India",2014-12-18,Platinum,Bills,M,197956,3,2
"Kanpur, India",2014-08-29,Silver,Food,M,109453,3,2
"Pune, India",2014-01-23,Signature,Food,F,33455,0,1
"Jaipur, India",2014-07-14,Silver,Entertainment,F,29507,1,1
"Chennai, India",2014-09-23,Silver,Grocery,F,7288,1,1
"Jaipur, India",2014-08-19,Platinum,Fuel,M,181495,3,2
"Kanpur, India",2014-03-19,Silver,Bills,M,154578,2,3
"Pune, India",2014-09-28,Signature,Food,M,267284,3,2
"Surat, India",2014-10-25,Gold,Fuel,M,225824,3,2
"Surat, India",2014-07-25,Gold,Food,F,59127,1,1
"Pune, India",2014-10-14,Signature,Bills,F,153105,1,1
"Pune, India",2014-07-09,Signature,Entertainment,M,163474,3,3
"Chennai, India",2013-10-19,Signature,Grocery,M,197556,3,2
"Chennai, India",2014-08-28,Gold,Grocery,M,45287,3,2
"Kanpur, India",2015-01-02,Platinum,Entertainment,M,96919,2,3
"Pune, India",2015-03-16,Silver,Food,M,243777,2,3
"Chennai, India",2014-05-17,Silver,Entertainment,F,70967,0,1
"Lucknow, India",2014-10-26,Signature,Fuel,F,119855,1,1
"Chennai, India",2014-08-04,Silver,Bills,M,267752,3,3
"Kanpur, India",2014-09-22,Silver,Bills,F,161394,1,1
"Jaipur, India",2013-12-20,Platinum,Food,F,275429,1,1
"Hyderabad, India",2015-05-09,Signature,Fuel,F,211688,0,0
"Chennai, India",2013-11-11,Platinum,Food,M,19754,3,2
"Lucknow, India",2014-07-27,Silver,Fuel,M,286283,3,2
"Kolkata, India",2013-10-29,Signature,Grocery,M,147801,3,2
"Hyderabad, India",2013-10-04,Signature,Bills,F,24897,1,1
"Chennai, India",2014-02-25,Signature,Food,F,199223,0,1
"Jaipur, India",2015-03-05,Silver,Fuel,F,295792,0,0
"Surat, India",2013-11-28,Gold,Bills,F,4839,1,1
"Pune, India",2013-12-22,Silver,Food,F,130466,1,1
"Surat, India",2014-10-10,Silver,Fuel,M,186324,3,2
"Kanpur, India",2013-10-27,Platinum,Fuel,F,88558,1,1
"Chennai, India",2014-12-10,Silver,Bills,F,93284,1,1
"Pune, India",2014-05-03,Platinum,Fuel,M,259398,2,2
"Pune, India",2014-11-26,Signature,Food,F,182646,1,1
"Kolkata, India",2014-10-20,Silver,Bills,M,12945,3,2
"Kanpur, India",2014-03-12,Signature,Grocery,M,85025,2,2
"Hyderabad, India",2014-09-15,Gold,Grocery,M,231749,3,2
"Kanpur, India",2014-03-07,Silver,Food,M,246324,2,2
"Kanpur, India",2015-04-17,Silver,Grocery,F,81079,0,0
"Surat, India",2014-08-23,Gold,Grocery,M,8941,3,2
"Lucknow, India",2014-01-08,Gold,Fuel,M,262146,2,2
"Surat, India",2015-05-25,Silver,Bills,F,237612,0,0
"Kanpur, India",2014-11-20,Platinum,Fuel,M,263844,3,2
"Pune, India",2014-02-04,Silver,Bills,F,174707,0,1
"Kolkata, India",2015-02-03,Gold,Fuel,M,109520,2,3
"Kolkata, India",2015-04-02,Signature,Entertainment,F,290259,0,0
"Kolkata, India",2014-03-17,Signature,Food,F,122389,0,1
"Hyderabad, India",2014-07-16,Platinum,Food,F,47776,1,1
"Chennai, India",2013-11-17,Signature,Grocery,F,137732,1,1
"Jaipur, India",2014-12-19,Silver,Bills,M,228081,3,2
"Lucknow, India",2015-02-23,Signature,Entertainment,F,168379,0,0
"Surat, India",2013-11-07,Platinum,Fuel,M,278398,3,2
"Jaipur, India",2014-08-04,Silver,Bills,F,5375,1,1
"Hyderabad, India",2013-11-06,Signature,Grocery,M,57362,3,2
"Kolkata, India",2014-02-04,Gold,Fuel,M,281747,2,2
"Lucknow, India",2015-03-30,Platinum,Food,M,116226,2,3
"Jaipur, India",2014-06-01,Silver,Bills,F,275234,0,1
"Chennai, India",2014-04-16,Platinum,Grocery,F,198685,0,1
"Hyderabad, India",2015-02-12,Gold,Fuel,F,287753,0,0
"Surat, India",2014-10-17,Gold,Food,F,124636,1,1
"Chennai, India",2013-12-03,Gold,Food,F,87612,1,1
"Surat, India",2014-02-10,Signature,Grocery,F,12334,0,1
"Jaipur, India",2015-02-28,Signature,Food,M,249615,2,3
"Jaipur, India",2013-12-15,Silver,Entertainment,F,176755,1,1
"Lucknow, India",2014-02-04,Platinum,Grocery,F,181123,0,1
"Jaipur, India",2015-04-05,Platinum,Food,M,124118,2,3
"Surat, India",2014-09-15,Signature,Bills,M,75886,3,2
"Hyderabad, India",2013-11-28,Platinum,Fuel,M,60038,3,2
"Kanpur, India",2013-11-24,Silver,Bills,M,273614,3,2
"Chennai, India",2014-08-07,Silver,Bills,F,120422,1,1
"Kanpur, India",2014-08-21,Platinum,Fuel,M,40850,3,2
"Kanpur, India",2015-05-01,Signature,Entertainment,M,28110,2,3
"Hyderabad, India",2014-07-18,Platinum,Fuel,F,22092,1,1
"Lucknow, India",2015-01-08,Signature,Fuel,M,269139,2,3
"Surat, India",2015-01-09,Silver,Fuel,M,79143,2,3
"Pune, India",2014-04-05,Platinum,Fuel,M,175961,2,2
"Lucknow, India",2015-01-28,Silver,Entertainment,M,250570,2,3
"Kolkata, India",2015-01-15,Platinum,Fuel,M,152441,2,3
"Chennai, India",2014-02-20,Gold,Bills,M,236230,2,3
"Pune, India",2015-02-19,Platinum,Bills,M,63547,2,3
"Kolkata, India",2014-10-02,Silver,Bills,F,130187,1,1
"Surat, India",2014-08-14,Gold,Food,M,243401,3,2
"Kolkata, India",2014-04-30,Gold,Food,M,262551,2,2
"Chennai, India",2014-09-26,Gold,Grocery,F,57569,1,1
"Jaipur, India",2014-07-19,Gold,Food,M,205561,3,2
"Chennai, India",2014-04-29,Platinum,Bills,F,185330,0,0
"Jaipur, India",2014-12-21,Platinum,Bills,F,141050,1,1
"Chennai, India",2015-04-05,Signature,Grocery,F,27434,0,0
"Chennai, India",2015-03-24,Silver,Food,F,118844,0,0
"Kanpur, India",2014-12-08,Silver,Grocery,F,122179,1,1
"Pune, India",2014-11-28,Silver,Entertainment,F,21064,1,1
"Pune, India",2014-12-11,Gold,Food,F,238489,1,1
"Hyderabad, India",2014-11-19,Signature,Food,M,230645,3,2
"Pune, India",2014-01-08,Platinum,Food,F,57266,0,0
"Kolkata, India",2014-05-11,Platinum,Bills,F,261860,0,0
"Hyderabad, India",2015-05-19,Silver,Grocery,M,192063,2,3
"Kanpur, India",2015-05-21,Platinum,Fuel,F,229216,0,0
"Kanpur, India",2014-08-06,Platinum,Bills,F,108760,1,1
"Lucknow, India",2015-02-01,Gold,Grocery,F,54784,0,0
"Chennai, India",2015-01-30,Silver,Grocery,F,237946,0,0
"Kanpur, India",2014-07-22,Platinum,Food,M,63206,3,2
"Hyderabad, India",2014-04-22,Signature,Bills,M,62390,2,2
"Kanpur, India",2013-12-25,Gold,Fuel,M,173479,3,2
"Jaipur, India",2014-12-30,Gold,Grocery,M,161810,3,2
"Hyderabad, India",2014-11-15,Platinum,Food,F,247744,1,1
"Lucknow, India",2015-02-08,Signature,Fuel,M,261904,2,3
"Kanpur, India",2013-10-15,Silver,Food,F,168946,1,1
"Kolkata, India",2014-01-17,Silver,Grocery,F,297513,0,1
"Lucknow, India",2014-12-02,Platinum,Grocery,M,151584,3,2
"Chennai, India",2014-10-31,Platinum,Grocery,F,35854,1,1
"Hyderabad, India",2014-11-30,Platinum,Grocery,F,246262,1,1
"Lucknow, India",2014-09-02,Silver,Fuel,F,224469,1,1
"Surat, India",2014-08-31,Signature,Entertainment,M,259450,3,2
"Surat, India",2015-04-26,Gold,Food,M,147190,2,3
"Lucknow, India",2014-05-01,Platinum,Grocery,F,30158,0,1
"Kolkata, India",2014-09-22,Silver,Entertainment,F,263438,1,1
"Surat, India",2013-10-23,Silver,Bills,M,28965,3,2
"Kanpur, India",2014-03-06,Platinum,Entertainment,F,92707,0,0
"Hyderabad, India",2014-01-02,Platinum,Bills,F,140811,0,0
"Pune, India",2014-01-22,Signature,Grocery,F,243350,0,1
"Lucknow, India",2014-05-10,Signature,Bills,M,146071,2,3
"Jaipur, India",2015-03-27,Platinum,Bills,M,22515,2,3
"Surat, India",2013-12-19,Silver,Grocery,M,280075,3,2
"Hyderabad, India",2014-09-21,Platinum,Fuel,M,141394,3,2
"Lucknow, India",2015-03-29,Platinum,Entertainment,F,63405,0,0
"Pune, India",2015-05-20,Platinum,Grocery,F,110618,0,0
"Kanpur, India",2014-04-28,Platinum,Food,M,163841,2,2
"Jaipur, India",2014-11-15,Gold,Bills,F,17988,1,1
"Pune, India",2014-02-06,Signature,Fuel,F,47702,0,1
"Surat, India",2013-10-25,Silver,Food,F,250973,1,1
"Hyderabad, India",2014-04-26,Silver,Grocery,M,60535,2,2
"Kanpur, India",2014-03-01,Silver,Fuel,F,27903,0,1
"Jaipur, India",2014-03-08,Signature,Entertainment,F,234172,0,1
"Chennai, India",2014-02-07,Platinum,Fuel,F,31949,0,1
"Lucknow, India",2014-02-08,Gold,Entertainment,M,235645,2,3
"Pune, India",2015-03-10,Gold,Entertainment,F,266321,0,0
"Kolkata, India",2014-04-11,Gold,Bills,M,35721,2,3
"Hyderabad, India",2014-12-04,Platinum,Fuel,F,166014,1,1
"Kanpur, India",2013-12-03,Silver,Food,M,138701,3,2
"Chennai, India",2014-01-22,Gold,Bills,M,66641,2,3
"Chennai, India",2014-04-08,Platinum,Entertainment,F,59256,0,0
"Lucknow, India",2015-03-19,Silver,Entertainment,F,182631,0,0
"Chennai, India",2013-11-27,Gold,Bills,M,181466,3,2
"Chennai, India",2015-01-05,Silver,Fuel,F,158037,0,0
"Chennai, India",2013-12-12,Platinum,Bills,F,56847,1,1
"Kolkata, India",2013-11-26,Silver,Food,M,203312,3,2
"Jaipur, India",2015-01-15,Platinum,Entertainment,F,65836,0,0
"Pune, India",2015-05-05,Platinum,Fuel,M,86119,2,3
"Jaipur, India",2014-12-14,Signature,Food,F,164810,1,1
"Surat, India",2013-11-28,Gold,Fuel,M,272274,3,2
"Surat, India",2015-04-08,Silver,Food,F,71652,0,0
"Surat, India",2014-03-25,Platinum,Fuel,M,24954,2,2
"Kolkata, India",2014-02-04,Silver,Entertainment,M,197346,2,3
"Chennai, India",2014-02-01,Silver,Fuel,M,268273,2,2
"Kanpur, India",2014-07-05,Signature,Food,F,223527,1,1
"Surat, India",2014-07-11,Signature,Fuel,F,168561,1,1
"Jaipur, India",2014-11-11,Silver,Grocery,F,183475,1,1
"Jaipur, India",2013-11-15,Platinum,Bills,F,24332,1,1
"Pune, India",2014-05-09,Platinum,Bills,M,61026,2,3
"Kanpur, India",2015-02-10,Silver,Grocery,F,151978,0,0
"Kolkata, India",2014-07-25,Gold,Fuel,M,103499,3,2
"Hyderabad, India",2015-05-01,Gold,Entertainment,M,20086,2,3
"Kanpur, India",2015-03-25,Silver,Grocery,M,213139,2,3
"Pune, India",2015-05-22,Platinum,Food,F,218270,0,0
"Surat, India",2014-06-25,Signature,Entertainment,M,56653,2,2
"Kolkata, India",2014-03-11,Silver,Food,F,236825,0,1
"Hyderabad, India",2014-10-15,Signature,Grocery,M,124510,3,2
"Surat, India",2014-12-31,Signature,Food,F,275614,1,1
"Pune, India",2015-01-03,Silver,Entertainment,F,217323,0,0
"Kolkata, India",2015-05-11,Signature,Grocery,M,184728,2,3
"Pune, India",2015-05-20,Signature,Fuel,F,240237,0,0
"Kanpur, India",2013-12-17,Platinum,Fuel,F,253552,1,1
"Surat, India",2014-02-20,Gold,Entertainment,M,48596,2,3
"Surat, India",2014-10-19,Silver,Entertainment,F,298770,1,1
"Lucknow, India",2014-01-11,Silver,Entertainment,M,159715,2,3
"Kolkata, India",2014-12-21,Silver,Bills,M,134411,3,2
"Hyderabad, India",2014-08-26,Gold,Grocery,M,210633,3,2
"Chennai, India",2014-12-23,Gold,Grocery,F,254663,1,1
"Chennai, India",2014-01-03,Silver,Bills,F,155114,0,1
"Kanpur, India",2015-04-19,Gold,Bills,M,80587,2,3
"Hyderabad, India",2015-01-18,Gold,Bills,M,106003,2,3
"Kolkata, India",2013-12-17,Platinum,Bills,M,213406,3,2
"Chennai, India",2014-10-05,Signature,Food,M,149198,3,2
"Kanpur, India",2015-03-22,Platinum,Bills,F,198714,0,0
"Kanpur, India",2015-03-22,Platinum,Bills,F,239482,0,0
"Jaipur, India",2014-07-26,Gold,Food,F,146149,1,1
"Lucknow, India",2014-01-29,Gold,Bills,M,25712,2,3
"Kanpur, India",2014-01-20,Signature,Fuel,F,14677,0,1
"Kanpur, India",2013-10-31,Silver,Grocery,F,111158,1,1
"Jaipur, India",2014-03-27,Silver,Entertainment,M,89850,2,3
"Hyderabad, India",2014-03-16,Platinum,Grocery,M,103191,2,2
"Jaipur, India",2014-04-03,Platinum,Food,M,79073,2,2
"Surat, India",2014-07-27,Gold,Entertainment,M,251935,3,2
"Kolkata, India",2015-04-05,Platinum,Fuel,M,17810,2,3
"Kolkata, India",2015-04-27,Silver,Food,F,96167,0,0
"Jaipur, India",2014-12-23,Signature,Food,F,199679,1,1
"Surat, India",2014-01-16,Platinum,Food,M,215824,2,2
"Lucknow, India",2014-12-23,Silver,Grocery,M,218272,3,2
"Jaipur, India",2014-06-13,Signature,Grocery,F,232618,0,1
"Jaipur, India",2014-12-07,Gold,Entertainment,M,126058,3,2
"Chennai, India",2014-08-29,Platinum,Fuel,M,42127,3,2
"Chennai, India",2015-03-04,Gold,Fuel,M,61579,2,3
"Surat, India",2014-01-03,Silver,Entertainment,M,220686,2,3
"Jaipur, India",2014-08-25,Signature,Fuel,F,57138,1,1
"Hyderabad, India",2014-08-26,Platinum,Food,M,46580,3,2
"Pune, India",2014-04-13,Signature,Grocery,F,64967,0,1
"Lucknow, India",2013-11-14,Platinum,Bills,F,266753,1,1
"Kolkata, India",2013-10-04,Silver,Entertainment,F,18034,1,1
"Pune, India",2014-11-01,Signature,Entertainment,M,77405,3,2
"Kanpur, India",2013-10-31,Silver,Food,M,96905,3,2
"Jaipur, India",2014-03-10,Signature,Grocery,F,66641,0,1
"Chennai, India",2014-08-17,Silver,Bills,M,78999,3,2
"Kanpur, India",2014-03-01,Gold,Food,M,118549,2,3
"Kolkata, India",2015-03-12,Platinum,Fuel,F,176199,0,0
"Hyderabad, India",2013-11-22,Platinum,Food,F,277921,1,1
"Surat, India",2014-11-17,Silver,Food,F,122855,1,1
"Chennai, India",2014-04-03,Signature,Food,M,70641,2,2
"Kolkata, India",2013-11-12,Platinum,Entertainment,F,231002,1,1
"Lucknow, India",2014-09-29,Signature,Bills,F,182744,1,1
"Kolkata, India",2014-01-10,Platinum,Fuel,M,158966,2,2
"Kolkata, India",2015-02-16,Gold,Bills,F,59462,0,0
"Surat, India",2014-08-08,Gold,Grocery,F,43443,1,1
"Chennai, India",2014-06-30,Signature,Bills,M,171225,2,3
"Hyderabad, India",2015-02-02,Silver,Entertainment,F,50617,0,0
"Surat, India",2014-04-12,Signature,Bills,F,39287,0,1
"Pune, India",2014-04-02,Platinum,Fuel,M,11176,2,2
"Kolkata, India",2015-05-02,Platinum,Bills,M,187427,2,3
"Lucknow, India",2013-12-07,Platinum,Bills,F,212011,1,1
"Jaipur, India",2014-10-02,Signature,Grocery,F,3776,1,1
"Kanpur, India",2014-05-11,Silver,Bills,F,184460,0,1
"Kanpur, India",2013-11-20,Gold,Grocery,M,10092,3,2
"Chennai, India",2015-02-04,Silver,Entertainment,F,102492,0,0
"Lucknow, India",2014-01-02,Gold,Entertainment,F,149612,0,0
"Lucknow, India",2014-06-19,Platinum,Food,F,75240,0,1
"Jaipur, India",2014-10-22,Gold,Fuel,M,125937,3,2
"Jaipur, India",2015-05-03,Silver,Bills,M,71982,2,3
"Kanpur, India",2014-06-29,Signature,Bills,F,226864,0,1
"Kolkata, India",2014-10-08,Silver,Bills,M,156157,3,2
"Pune, India",2014-03-28,Gold,Grocery,M,78705,2,2
"Pune, India",2014-08-27,Silver,Food,F,222109,1,1
"Lucknow, India",2013-10-17,Silver,Entertainment,M,266152,3,2
"Kanpur, India",2014-06-21,Gold,Food,F,276294,0,1
"Kanpur, India",2014-08-01,Gold,Entertainment,M,293632,3,2
"Chennai, India",2014-11-30,Signature,Fuel,F,54851,1,1
"Surat, India",2014-12-02,Silver,Fuel,M,164730,3,2
"Kolkata, India",2014-08-06,Signature,Food,M,44249,3,2
"Hyderabad, India",2014-09-14,Gold,Entertainment,M,149072,3,2
"Lucknow, India",2014-12-14,Gold,Grocery,F,179442,1,1
"Kolkata, India",2013-10-06,Silver,Fuel,M,144756,3,2
"Surat, India",2015-02-02,Platinum,Bills,F,196916,0,0
"Lucknow, India",2015-03-14,Gold,Bills,F,121257,0,0
"Chennai, India",2014-11-09,Silver,Bills,F,26597,1,1
"Hyderabad, India",2014-07-14,Platinum,Entertainment,M,4056,3,2
"Pune, India",2014-09-12,Signature,Fuel,F,285475,1,1
"Chennai, India",2015-04-10,Platinum,Grocery,M,222729,2,3
"Kolkata, India",2014-01-22,Signature,Fuel,M,167218,2,2
"Hyderabad, India",2014-01-02,Signature,Grocery,F,145698,0,1
"Lucknow, India",2013-10-13,Platinum,Fuel,M,144090,3,2
"Kanpur, India",2014-03-25,Silver,Grocery,F,242537,0,1
"Chennai, India",2013-11-08,Silver,Entertainment,M,154826,3,2
"Hyderabad, India",2014-03-23,Gold,Food,F,145695,0,0
"Pune, India",2014-04-21,Signature,Grocery,M,284294,2,2
"Hyderabad, India",2014-09-12,Silver,Entertainment,M,202322,3,2
"Hyderabad, India",2014-05-14,Silver,Grocery,M,283669,2,2
"Lucknow, India",2014-02-21,Signature,Bills,M,55764,2,3
"Kanpur, India",2014-02-22,Platinum,Entertainment,F,215335,0,0
"Chennai, India",2015-02-27,Gold,Bills,F,8636,0,0
"Pune, India",2015-02-28,Signature,Fuel,F,94640,0,0
"Pune, India",2015-05-16,Platinum,Bills,F,137328,0,0
"Jaipur, India",2014-04-01,Platinum,Entertainment,M,118570,2,2
"Jaipur, India",2015-02-06,Gold,Grocery,F,101445,0,0
"Chennai, India",2013-12-10,Silver,Entertainment,M,37699,3,2
"Lucknow, India",2013-10-17,Silver,Grocery,F,128056,1,1
"Surat, India",2015-05-08,Silver,Entertainment,M,39076,2,3
"Pune, India",2014-04-07,Gold,Food,M,298646,2,2
"Jaipur, India",2014-05-31,Silver,Fuel,M,67694,2,2
"Kolkata, India",2014-12-17,Signature,Grocery,F,258558,1,1
"Kanpur, India",2013-12-11,Platinum,Entertainment,M,212973,3,2
"Lucknow, India",2015-04-17,Signature,Fuel,M,57346,2,3
"Pune, India",2013-12-25,Gold,Fuel,F,25699,1,1
"Surat, India",2014-12-14,Gold,Grocery,F,43693,1,1
"Lucknow, India",2015-05-15,Signature,Entertainment,M,35046,2,3
"Hyderabad, India",2014-08-09,Silver,Bills,M,211975,3,3
"Lucknow, India",2013-11-27,Gold,Entertainment,M,2258,3,2
"Pune, India",2014-10-29,Platinum,Bills,F,118669,1,1
"Jaipur, India",2015-01-06,Gold,Entertainment,F,36568,0,0
"Surat, India",2015-03-26,Silver,Bills,M,251120,2,3
"Hyderabad, India",2014-04-03,Silver,Grocery,M,2333,2,2
"Pune, India",2014-08-08,Gold,Fuel,F,148450,1,1
"Jaipur, India",2015-05-19,Signature,Fuel,F,48428,0,0
"Lucknow, India",2013-10-17,Silver,Entertainment,F,245108,1,1
"Jaipur, India",2013-12-24,Signature,Fuel,M,11045,3,2
"Pune, India",2014-06-03,Platinum,Food,M,188794,2,2
"Jaipur, India",2014-04-02,Gold,Entertainment,F,35288,0,1
"Kanpur, India",2014-01-09,Silver,Food,M,274430,2,2
"Hyderabad, India",2013-12-19,Gold,Fuel,M,62830,3,2
"Hyderabad, India",2014-01-13,Platinum,Grocery,F,90490,0,1
"Surat, India",2014-10-27,Silver,Bills,M,100511,3,2
"Kanpur, India",2014-12-03,Signature,Bills,M,158399,3,2
"Surat, India",2014-04-21,Gold,Bills,F,221274,0,0
"Jaipur, India",2013-11-24,Platinum,Bills,M,126745,3,2
"Kolkata, India",2014-04-11,Silver,Bills,F,183404,0,1
"Lucknow, India",2015-04-04,Platinum,Bills,M,225198,2,3
"Chennai, India",2014-08-25,Platinum,Grocery,F,30636,1,1
"Jaipur, India",2014-09-25,Signature,Entertainment,F,176834,1,1
"Chennai, India",2013-12-27,Silver,Grocery,F,7670,1,1
"Kolkata, India",2015-01-18,Platinum,Bills,M,280280,2,3
"Kanpur, India",2014-08-01,Silver,Fuel,M,97603,3,2
"Lucknow, India",2014-06-24,Platinum,Grocery,F,100715,0,1
"Lucknow, India",2015-02-23,Gold,Food,F,193924,0,0
"Kolkata, India",2014-05-06,Silver,Entertainment,F,119943,0,1
"Kanpur, India",2015-01-12,Gold,Food,M,239291,2,3
"Surat, India",2014-09-29,Silver,Entertainment,M,7527,3,2
"Kanpur, India",2014-03-06,Silver,Grocery,M,241716,2,2
"Lucknow, India",2014-03-20,Gold,Bills,F,117213,0,0
"Kanpur, India",2014-03-02,Gold,Grocery,F,190569,0,1
"Hyderabad, India",2014-07-07,Platinum,Grocery,M,284734,3,2
"Hyderabad, India",2015-02-24,Gold,Grocery,M,73130,2,3
"Chennai, India",2015-01-15,Signature,Bills,M,222154,2,3
"Kolkata, India",2014-07-06,Platinum,Entertainment,M,175609,3,2
"Hyderabad, India",2015-04-26,Gold,Bills,F,245581,0,0
"Kanpur, India",2014-07-09,Gold,Entertainment,F,266544,1,1
"Kanpur, India",2014-05-18,Gold,Bills,F,201943,0,0
"Surat, India",2015-02-22,Platinum,Entertainment,M,191203,2,3
"Jaipur, India",2014-10-09,Gold,Fuel,F,134523,1,1
"Jaipur, India",2013-11-24,Platinum,Food,F,11000,1,1
"Kanpur, India",2014-05-18,Signature,Bills,F,113569,0,1
"Kanpur, India",2014-11-12,Signature,Bills,M,39896,3,2
"Jaipur, India",2014-10-16,Gold,Food,M,44704,3,2
"Lucknow, India",2015-03-30,Silver,Entertainment,F,73834,0,0
"Jaipur, India",2013-12-24,Silver,Grocery,M,6945,3,2
"Chennai, India",2014-06-19,Silver,Grocery,F,292650,0,1
"Kolkata, India",2014-04-03,Signature,Grocery,M,274856,2,2
"Chennai, India",2015-01-29,Silver,Entertainment,F,186471,0,0
"Kanpur, India",2015-04-10,Signature,Grocery,M,137346,2,3
"Jaipur, India",2013-11-24,Gold,Bills,M,42176,3,2
"Kolkata, India",2013-10-26,Signature,Entertainment,F,210228,1,1
"Surat, India",2015-04-13,Platinum,Grocery,M,270894,2,3
"Hyderabad, India",2015-03-14,Silver,Bills,F,223955,0,0
"Surat, India",2014-01-10,Platinum,Fuel,F,285472,0,1
"Surat, India",2015-03-03,Gold,Food,F,2138,0,0
"Hyderabad, India",2014-08-23,Silver,Grocery,F,130388,1,1
"Chennai, India",2014-02-09,Gold,Entertainment,M,209668,2,3
"Kanpur, India",2015-04-23,Signature,Entertainment,F,283939,0,0
"Lucknow, India",2013-10-06,Gold,Entertainment,F,71412,1,1
"Hyderabad, India",2014-04-10,Gold,Fuel,F,105423,0,1
"Lucknow, India",2014-08-28,Platinum,Fuel,M,83230,3,2
"Chennai, India",2014-03-18,Gold,Bills,M,62817,2,3
"Surat, India",2013-10-11,Gold,Fuel,F,181899,1,1
"Hyderabad, India",2015-05-25,Platinum,Entertainment,M,47315,2,3
"Kanpur, India",2014-11-06,Silver,Food,M,244483,3,2
"Kanpur, India",2013-12-01,Signature,Fuel,M,239304,3,2
"Lucknow, India",2015-01-12,Silver,Bills,F,38827,0,0
"Kolkata, India",2014-03-21,Signature,Bills,F,173456,0,1
"Hyderabad, India",2015-01-28,Platinum,Food,M,104631,2,3
"Pune, India",2015-04-30,Platinum,Food,M,73441,2,3
"Jaipur, India",2013-11-16,Signature,Grocery,M,267156,3,2
"Chennai, India",2014-09-25,Gold,Food,F,257181,1,1
"Lucknow, India",2013-11-07,Platinum,Grocery,F,293640,1,1
"Chennai, India",2014-10-09,Gold,Grocery,F,277205,1,1
"Surat, India",2014-10-07,Silver,Bills,F,105710,1,1
"Surat, India",2014-01-23,Gold,Fuel,M,108328,2,2
"Pune, India",2013-11-10,Gold,Entertainment,M,1972,3,2
"Hyderabad, India",2014-02-03,Gold,Food,M,236013,2,2
"Jaipur, India",2014-10-23,Silver,Grocery,M,22962,3,2
"Lucknow, India",2015-04-03,Gold,Food,F,284669,0,0
"Surat, India",2014-03-06,Platinum,Bills,F,297212,0,0
"Jaipur, India",2014-12-26,Platinum,Grocery,M,48216,3,2
